genome_ID,BGC product,BiGSCAPE clan,BiGSCAPE family,BGC type
X1_Eurasian_Beaver__maxbin2_high_prob.002.contigs,terpene,1451,1451,Terpene
X1_Eurasian_Beaver__metabat2_high_PE.007.contigs,NRPS-like,611,611,NRPS
X213_Goose__maxbin2_high_prob.003.contigs,arylpolyene,198,198,Others
X22_European_Rabbit__metabat2_high_PE.007.contigs,NRPS,1724,1724,NRPS
X22_European_Rabbit__metabat2_high_PE.007.contigs,sactipeptide,2,674,RiPPs
X22_European_Rabbit__metabat2_low_PE.003.contigs,sactipeptide,2,1574,RiPPs
X22_European_Rabbit__metabat2_low_PE.003.contigs,NRPS,1830,1830,NRPS
X22_European_Rabbit__metabat2_low_PE.009.contigs,bacteriocin,2,1633,RiPPs
X236_Pygmy_Slow_Loris__metabat2_high_PE.002.contigs,sactipeptide,2,391,RiPPs
X237_Red_shanked_Douc_Langur__metabat2_high_PE.002.contigs,arylpolyene,395,395,Others
X244_Common_House_Martin__metabat2_low_PE.005.contigs,NRPS-like,1645,1645,NRPS
X256_Zander__metabat2_high_PE.003.contigs,bacteriocin,2,1479,RiPPs
X256_Zander__metabat2_high_PE.003.contigs,bacteriocin,2,1549,RiPPs
X256_Zander__metabat2_high_PE.003.contigs,bacteriocin,2,408,RiPPs
X257_Eurasian_Woodcock__maxbin2_low_prob.002.contigs,NRPS,1651,1651,NRPS
X263_White_Stork__maxbin2_low_prob.001.contigs,T3PKS,506,506,PKSother
X276_Barnacle_Goose__maxbin2_high_prob.005.contigs,sactipeptide,2,1754,RiPPs
X276_Barnacle_Goose__maxbin2_low_prob.002.contigs,siderophore,761,761,Others
X276_Barnacle_Goose__maxbin2_low_prob.002.contigs,betalactone,953,953,Others
X276_Barnacle_Goose__metabat2_low_PE.010.contigs,sactipeptide,2,776,RiPPs
X279_Western_Grey_Kangaroo__metabat2_high_PE.006.contigs,betalactone,1927,1927,Others
X279_Western_Grey_Kangaroo__metabat2_high_PE.006.contigs,NRPS,30,30,NRPS
X279_Western_Grey_Kangaroo__metabat2_high_PE.006.contigs,NRPS,901,901,NRPS
X279_Western_Grey_Kangaroo__metabat2_high_PE.006.contigs,NRPS-like,1162,1162,NRPS
X285_Short_beaked_Echidna__metabat2_high_PE.001.contigs,arylpolyene,983,983,Others
X285_Short_beaked_Echidna__metabat2_high_PE.001.contigs,arylpolyene,1713,1713,Others
X285_Short_beaked_Echidna__metabat2_high_PE.001.contigs,arylpolyene,1017,1017,Others
X285_Short_beaked_Echidna__metabat2_high_PE.004.contigs,lanthipeptide,2,694,RiPPs
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,phosphonate,1268,1268,Others
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,butyrolactone,1691,1691,Others
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,PKS-like,1691,1691,Others
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,NRPS,718,718,NRPS
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,bacteriocin,2,1315,RiPPs
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,T3PKS,1440,1440,PKSother
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,butyrolactone,530,530,Others
X285_Short_beaked_Echidna__metabat2_low_PE.001.contigs,terpene,254,254,Terpene
X287_Common_Brushtail__metabat2_low_PE.001.contigs,NRPS,1446,1446,NRPS
X287_Common_Brushtail__metabat2_low_PE.001.contigs,sactipeptide,2,1721,RiPPs
X287_Common_Brushtail__metabat2_low_PE.002.contigs,lanthipeptide,2,1803,RiPPs
X288_Common_Brushtail__metabat2_high_PE.008.contigs,sactipeptide,2,136,RiPPs
X289_Eastern_Grey_Kangaroo__maxbin2_low_prob.001.contigs,terpene,1641,1641,Terpene
X289_Eastern_Grey_Kangaroo__maxbin2_low_prob.001.contigs,NRPS,1373,1373,NRPS
X289_Eastern_Grey_Kangaroo__maxbin2_low_prob.001.contigs,NRPS,1739,1739,NRPS
X289_Eastern_Grey_Kangaroo__metabat2_low_PE.002.contigs,resorcinol,225,225,Others
X289_Eastern_Grey_Kangaroo__metabat2_low_PE.002.contigs,resorcinol,1745,1745,Others
X301_European_Hare__metabat2_high_PE.011.contigs,betalactone,308,308,Others
X301_European_Hare__metabat2_high_PE.015.contigs,betalactone,1313,1313,Others
X301_European_Hare__metabat2_low_PE.011.contigs,betalactone,660,660,Others
X301_European_Hare__metabat2_low_PE.011.contigs,NRPS,547,547,NRPS
X301_European_Hare__metabat2_low_PE.011.contigs,butyrolactone,987,987,Others
X301_European_Hare__metabat2_low_PE.011.contigs,lanthipeptide,2,1023,RiPPs
X301_European_Hare__metabat2_low_PE.011.contigs,sactipeptide,2,1563,RiPPs
X301_European_Hare__metabat2_low_PE.012.contigs,NRPS,1338,1338,NRPS
X301_European_Hare__metabat2_low_PE.012.contigs,sactipeptide,2,99,RiPPs
X301_European_Hare__metabat2_low_PE.012.contigs,NRPS,1004,1004,NRPS
X301_European_Hare__metabat2_low_PE.012.contigs,bacteriocin,2,1736,RiPPs
X301_European_Hare__metabat2_low_PE.012.contigs,NRPS,1652,1652,NRPS
X314_Red_Deer__metabat2_high_PE.002.contigs,sactipeptide,2,1858,RiPPs
X314_Red_Deer__metabat2_high_PE.002.contigs,NRPS,166,166,NRPS
X31_Chicken__metabat2_low_PE.001.contigs,LAP,2,851,RiPPs
X327_Silver_Bream__metabat2_high_PE.005.contigs,NRPS-like,266,266,NRPS
X327_Silver_Bream__metabat2_high_PE.005.contigs,NRPS-like,1524,1524,NRPS
X327_Silver_Bream__metabat2_high_PE.005.contigs,bacteriocin,2,48,RiPPs
X328_Prussian_Carp__metabat2_low_PE.002.contigs,betalactone,1555,1555,Others
X328_Prussian_Carp__metabat2_low_PE.002.contigs,siderophore,1794,1794,Others
X328_Prussian_Carp__metabat2_low_PE.002.contigs,bacteriocin,2,1200,RiPPs
X328_Prussian_Carp__metabat2_low_PE.002.contigs,arylpolyene,1074,1074,Others
X329_Bleak__metabat2_low_PE.005.contigs,NRPS-like,1473,1473,NRPS
X329_Bleak__metabat2_low_PE.005.contigs,NRPS-like,1352,1352,NRPS
X329_Bleak__metabat2_low_PE.005.contigs,bacteriocin,2,996,RiPPs
X332_Harbor_Porpoise__maxbin2_low_prob.001.contigs,NRPS-like,616,616,NRPS
X339_White_beaked_Dolphin__metabat2_high_PE.003.contigs,betalactone,639,639,Others
X341_Western_Lowland_Gorilla__maxbin2_low_prob.002.contigs,TfuA-related,1743,1743,Others
X353_Raccoon__metabat2_low_PE.005.contigs,NRPS-like,203,203,NRPS
X353_Raccoon__metabat2_low_PE.005.contigs,sactipeptide,2,1411,RiPPs
X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE.003.contigs,sactipeptide,2,179,RiPPs
X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE.021.contigs,terpene,771,771,Terpene
X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE.021.contigs,arylpolyene,374,374,Others
X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE.021.contigs,terpene,1730,1730,Terpene
X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE.023.contigs,sactipeptide,2,15,RiPPs
X355_Hoffmanns_Two_toed_Sloth__metabat2_low_PE.021.contigs,arylpolyene,500,500,Others
X355_Hoffmanns_Two_toed_Sloth__metabat2_low_PE.021.contigs,arylpolyene,1091,1091,Others
X357_Northern_Tamandua__metabat2_low_PE.004.contigs,NRPS,1705,1705,NRPS
X357_Northern_Tamandua__metabat2_low_PE.004.contigs,sactipeptide,2,1791,RiPPs
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,NRPS,1232,1232,NRPS
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,bacteriocin,2,1201,RiPPs
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,NRPS,1454,1454,NRPS
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,bacteriocin,2,1126,RiPPs
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,LAP,2,1126,RiPPs
X359_Brown_throated_Sloth__maxbin2_low_prob.002.contigs,thiopeptide,2,1126,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_high_prob.007.contigs,arylpolyene,724,724,Others
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.004.contigs,bacteriocin,2,278,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.004.contigs,bacteriocin,168,168,NRPS
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.004.contigs,NRPS,168,168,NRPS
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.004.contigs,sactipeptide,2,79,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.013.contigs,arylpolyene,1054,1054,Others
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.014.contigs,arylpolyene,1595,1595,Others
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.023.contigs,bacteriocin,2,1341,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.026.contigs,bacteriocin,2,1708,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob.026.contigs,bacteriocin,2,480,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE.007.contigs,betalactone,1827,1827,Others
X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE.007.contigs,arylpolyene,443,443,Others
X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE.007.contigs,arylpolyene,526,526,Others
X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE.007.contigs,bacteriocin,2,819,RiPPs
X363_Desmarests_Spiny_Pocket_Mouse__metabat2_low_PE.031.contigs,sactipeptide,2,50,RiPPs
X368_European_Ground_Squirrel__metabat2_low_PE.002.contigs,sactipeptide,2,852,RiPPs
X369_Koala__maxbin2_low_prob.001.contigs,NRPS,883,883,NRPS
X369_Koala__metabat2_high_PE.004.contigs,arylpolyene,301,301,Others
X369_Koala__metabat2_high_PE.008.contigs,NRPS-like,1667,1667,NRPS
X369_Koala__metabat2_high_PE.008.contigs,NRPS,864,864,NRPS
X369_Koala__metabat2_high_PE.008.contigs,arylpolyene,818,818,Others
X369_Koala__metabat2_high_PE.008.contigs,arylpolyene,432,432,Others
X36_Agile_Frog__metabat2_low_PE.001.contigs,bacteriocin,2,40,RiPPs
X36_Agile_Frog__metabat2_low_PE.001.contigs,NRPS,1539,1539,NRPS
X36_Agile_Frog__metabat2_low_PE.001.contigs,CDPS,1102,1102,Others
X36_Agile_Frog__metabat2_low_PE.001.contigs,CDPS,891,891,Others
X36_Agile_Frog__metabat2_low_PE.001.contigs,siderophore,909,909,Others
X36_Agile_Frog__metabat2_low_PE.001.contigs,terpene,1890,1890,Terpene
X371_Linnaeus_Two_toed_Sloth__metabat2_high_PE.002.contigs,NRPS,1244,1244,NRPS
X371_Linnaeus_Two_toed_Sloth__metabat2_high_PE.025.contigs,lanthipeptide,2,449,RiPPs
X371_Linnaeus_Two_toed_Sloth__metabat2_high_PE.025.contigs,bacteriocin,2,55,RiPPs
X378_Fat_Sand_Rat__metabat2_high_PE.001.contigs,NRPS-like,805,805,NRPS
X378_Fat_Sand_Rat__metabat2_high_PE.001.contigs,NRPS,1478,1478,NRPS
X378_Fat_Sand_Rat__metabat2_high_PE.001.contigs,NRPS,1881,1881,NRPS
X378_Fat_Sand_Rat__metabat2_low_PE.004.contigs,NRPS,304,304,NRPS
X378_Fat_Sand_Rat__metabat2_low_PE.004.contigs,betalactone,279,279,Others
X396_Morelets_crocodile__metabat2_low_PE.001.contigs,terpene,1759,1759,Terpene
X396_Morelets_crocodile__metabat2_low_PE.001.contigs,bacteriocin,2,581,RiPPs
X398_Eurasian_Reed_Warbler__metabat2_low_PE.002.contigs,T3PKS,1132,1132,PKSother
X398_Eurasian_Reed_Warbler__metabat2_low_PE.002.contigs,lanthipeptide,2,1915,RiPPs
X398_Eurasian_Reed_Warbler__metabat2_low_PE.003.contigs,NRPS-like,857,857,NRPS
X398_Eurasian_Reed_Warbler__metabat2_low_PE.003.contigs,bacteriocin,2,700,RiPPs
X398_Eurasian_Reed_Warbler__metabat2_low_PE.003.contigs,bacteriocin,2,335,RiPPs
X404_Brown_Greater_Galago__maxbin2_high_prob.002.contigs,sactipeptide,2,919,RiPPs
X409_Impala__metabat2_high_PE.002.contigs,betalactone,252,252,Others
X409_Impala__metabat2_low_PE.002.contigs,NRPS-like,86,86,NRPS
X409_Impala__metabat2_low_PE.002.contigs,betalactone,1295,1295,Others
X409_Impala__metabat2_low_PE.015.contigs,sactipeptide,2,513,RiPPs
X40_Bactrian_Camel__metabat2_low_PE.002.contigs,betalactone,1336,1336,Others
X40_Bactrian_Camel__metabat2_low_PE.002.contigs,NRPS-like,1505,1505,NRPS
X40_Bactrian_Camel__metabat2_low_PE.002.contigs,NRPS,899,899,NRPS
X410_Impala__metabat2_low_PE.001.contigs,sactipeptide,2,1520,RiPPs
X411_Leopard__metabat2_low_PE.002.contigs,NRPS,1779,1779,NRPS
X413_Lion__maxbin2_high_prob.006.contigs,bacteriocin,2,1716,RiPPs
X415_White_Rhinoceros__metabat2_low_PE.004.contigs,NRPS,415,415,NRPS
X415_White_Rhinoceros__metabat2_low_PE.004.contigs,NRPS,554,554,NRPS
X415_White_Rhinoceros__metabat2_low_PE.005.contigs,NRPS,610,610,NRPS
X418_Giraffe__metabat2_high_PE.001.contigs,NRPS,1761,1761,NRPS
X418_Giraffe__metabat2_high_PE.004.contigs,NRPS,76,76,NRPS
X418_Giraffe__metabat2_high_PE.004.contigs,sactipeptide,2,591,RiPPs
X418_Giraffe__metabat2_high_PE.004.contigs,NRPS-like,719,719,NRPS
X424_Quagga__metabat2_low_PE.008.contigs,sactipeptide,2,745,RiPPs
X424_Quagga__metabat2_low_PE.008.contigs,NRPS-like,635,635,NRPS
X426_Ural_Owl__maxbin2_high_prob.001.contigs,T3PKS,290,290,PKSother
X426_Ural_Owl__maxbin2_high_prob.001.contigs,terpene,428,428,Terpene
X426_Ural_Owl__maxbin2_high_prob.003.contigs,NRPS,212,212,NRPS
X426_Ural_Owl__maxbin2_high_prob.003.contigs,ectoine,1746,1746,Others
X42_Goitered_Gazelle__metabat2_low_PE.005.contigs,NRPS,1774,1774,NRPS
X42_Goitered_Gazelle__metabat2_low_PE.005.contigs,NRPS,575,575,NRPS
X42_Goitered_Gazelle__metabat2_low_PE.007.contigs,arylpolyene,1390,1390,Others
X430_Giraffe__maxbin2_high_prob.008.contigs,NRPS,949,949,NRPS
X430_Giraffe__maxbin2_high_prob.008.contigs,NRPS-like,410,410,NRPS
X430_Giraffe__maxbin2_low_prob.013.contigs,hserlactone,973,973,Others
X430_Giraffe__metabat2_high_PE.005.contigs,betalactone,1215,1215,Others
X430_Giraffe__metabat2_high_PE.005.contigs,NRPS-like,418,418,NRPS
X430_Giraffe__metabat2_high_PE.005.contigs,arylpolyene,914,914,Others
X430_Giraffe__metabat2_high_PE.005.contigs,arylpolyene,1876,1876,Others
X430_Giraffe__metabat2_high_PE.005.contigs,NRPS-like,431,431,NRPS
X431_Quagga__metabat2_low_PE.006.contigs,arylpolyene,303,303,Others
X434_Blue_Wildebeest__maxbin2_low_prob.001.contigs,terpene,1512,1512,Terpene
X434_Blue_Wildebeest__maxbin2_low_prob.001.contigs,terpene,935,935,Terpene
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,betalactone,888,888,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS-like,888,888,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,hserlactone,44,44,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,phenazine,454,454,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,phenazine,528,528,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,14,14,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1037,1037,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1710,1710,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,706,706,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,bacteriocin,2,1422,RiPPs
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1889,1889,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NAGGN,365,365,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,hserlactone,1158,1158,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS-like,1316,1316,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,phenazine,1457,1457,Others
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,942,942,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,38,38,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,629,629,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,bacteriocin,2,746,RiPPs
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1856,1856,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1282,1282,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1536,1536,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1523,1523,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,1537,1537,NRPS
X44_Meadow_Viper__maxbin2_low_prob.001.contigs,NRPS,373,373,NRPS
X5_European_Hare__metabat2_low_PE.001.contigs,betalactone,1168,1168,Others
X73_One_humped_Camel__maxbin2_low_prob.008.contigs,arylpolyene,1436,1436,Others
X73_One_humped_Camel__metabat2_high_PE.013.contigs,sactipeptide,2,323,RiPPs
X73_One_humped_Camel__metabat2_low_PE.005.contigs,betalactone,1406,1406,Others
X73_One_humped_Camel__metabat2_low_PE.005.contigs,sactipeptide,2,597,RiPPs
X73_One_humped_Camel__metabat2_low_PE.007.contigs,sactipeptide,2,1571,RiPPs
X77_Onager__metabat2_low_PE.001.contigs,bacteriocin,2,1139,RiPPs
X81_Wolf__maxbin2_low_prob.004.contigs,T3PKS,1207,1207,PKSother
X81_Wolf__maxbin2_low_prob.004.contigs,terpene,1076,1076,Terpene
X81_Wolf__maxbin2_low_prob.004.contigs,terpene,442,442,Terpene
X81_Wolf__metabat2_low_PE.002.contigs,sactipeptide,2,1850,RiPPs
X84_Common_Chiffchaff__metabat2_high_PE.001.contigs,bacteriocin,2,40,RiPPs
X84_Common_Chiffchaff__metabat2_high_PE.001.contigs,NRPS,261,261,NRPS
X84_Common_Chiffchaff__metabat2_high_PE.001.contigs,NRPS,505,505,NRPS
X84_Common_Chiffchaff__metabat2_high_PE.001.contigs,CDPS,1356,1356,Others
X87_Garden_Dormouse__maxbin2_high_prob.005.contigs,T3PKS,1729,1729,PKSother
X87_Garden_Dormouse__maxbin2_high_prob.005.contigs,terpene,1888,1888,Terpene
X87_Garden_Dormouse__metabat2_low_PE.004.contigs,terpene,65,65,Terpene
X87_Garden_Dormouse__metabat2_low_PE.004.contigs,T3PKS,1662,1662,PKSother
X90_Water_Rail__maxbin2_high_prob.001.contigs,bacteriocin,2,555,RiPPs
X90_Water_Rail__maxbin2_high_prob.002.contigs,T3PKS,297,297,PKSother
X95_Meadow_Viper__metabat2_low_PE.002.contigs,NRPS,1651,1651,NRPS
X96_European_Hare__metabat2_high_PE.013.contigs,sactipeptide,2,1573,RiPPs
